osm_id,surface,tracktype,highway,name
1321881695,,grade2,track,
1321881696,,grade3,track,
1321881706,,grade3,track,
1321881707,,grade3,track,
1321881717,,grade4,track,
1321881719,,grade3,track,
1321881720,,grade3,track,
1321881721,,grade3,track,
1321881722,,grade3,track,
1321881723,,grade3,track,
1321881724,,grade3,track,
1321881725,,grade3,track,
1321881728,,grade3,track,
1321881729,,grade3,track,
1321881730,,grade2,track,
1321881731,,grade3,track,
1321881732,,grade2,track,
1321881735,,grade3,track,
1321881741,,grade2,track,
1321881743,,grade3,track,
1321881747,,grade2,track,
1321881748,,grade3,track,
1321881749,,grade3,track,
1321881758,,grade3,track,
1321881762,,grade3,track,
1321881763,,grade4,track,
1321881770,,grade3,track,
1321881771,,grade2,track,
1321881774,,grade2,track,
1321881777,,grade3,track,
1321881778,,grade3,track,
1321881779,,grade2,track,
1321881780,,grade2,track,
1321881785,,grade3,track,
1321881786,,grade3,track,
1321881787,,grade2,track,
1321881788,,grade3,track,
1321881789,,grade3,track,
1321881790,,grade3,track,
1321881791,,grade2,track,
1321881792,,grade2,track,
1321881793,,grade3,track,
1321881795,,grade3,track,
1321881796,,grade2,track,
1321881797,,grade3,track,
1321881798,,grade2,track,
1321881799,,grade2,track,
1321881801,,grade2,track,
1321881803,,grade2,track,
1321881804,,grade2,track,
1321881805,,grade2,track,
1321881810,,grade4,track,
1321881814,,grade3,track,
1321881815,,grade3,track,
1321881816,,grade3,track,
1321881817,,grade3,track,
1321881818,,grade3,track,
1321881819,,grade3,track,
1321881820,,grade2,track,
1321881821,,grade3,track,
1321881822,,grade3,track,
1321881823,,grade3,track,
1321881824,,grade4,track,
1321881825,,grade3,track,
1321881826,,grade3,track,
1321881827,,grade3,track,
1321881828,,grade3,track,
1321881829,,grade3,track,
1321881831,,grade3,track,
1321881832,,grade3,track,
1321881834,,grade3,track,
1321881835,,grade3,track,
1321881836,,grade3,track,
1321881837,,grade3,track,
1321881838,,grade2,track,
1321881839,,grade3,track,
1321881840,,grade3,track,
1321881841,,grade3,track,
1321881842,,grade2,track,
1321881843,,grade3,track,
1321881845,,grade3,track,
1321881846,,grade2,track,
1321881847,,grade3,track,
1321881848,,grade2,track,
1321881849,,grade2,track,
1321881850,,grade2,track,
1321881851,,grade2,track,
1321881857,,grade3,track,
1321881858,,grade3,track,
1321881859,,grade2,track,
1321881860,,grade3,track,
1321881861,,grade2,track,
1321881864,,grade3,track,
1321881865,,grade3,track,
1321881867,,grade3,track,
1321881872,,grade3,track,
1321881873,,grade3,track,
1321881874,,grade3,track,
1321881880,,grade2,track,
1321881881,,grade2,track,
1321881885,,grade2,track,
1321881886,,grade3,track,
1321881889,,grade2,track,
1321881890,,grade2,track,
1321881891,,grade3,track,
1321881892,,grade2,track,
1321881893,,grade3,track,
1321881894,,grade3,track,
1321881895,,grade3,track,
1321881900,,grade3,track,
1321881901,,grade2,track,
1321881905,,grade3,track,
1321881906,,grade2,track,
1321881908,,grade3,track,
1321881909,,grade3,track,
1321881910,,grade2,track,
1321881912,,grade3,track,
1321881913,,grade3,track,
1321881914,,grade3,track,
1321881917,,grade3,track,
1322072273,dirt,grade4,track,
1322091611,fine_gravel,,secondary,湯野上会津高田線
1322091612,fine_gravel,,secondary,湯野上会津高田線
1322091616,unpaved,,unclassified,
1322091617,unpaved,,unclassified,
1322109882,unpaved,,service,
1322331326,,grade3,track,
1322331327,,grade3,track,
1322331328,,grade3,track,
1322331329,,grade3,track,
1322331330,,grade3,track,
1322331331,,grade3,track,
1322331332,,grade3,track,
1322331333,,grade3,track,
1322331334,,grade2,track,
1322331335,,grade2,track,
1322331336,,grade3,track,
1322331337,,grade2,track,
1322331340,,grade2,track,
1322331341,,grade2,track,
1322331342,,grade3,track,
1322331343,,grade2,track,
1322331344,,grade3,track,
1322331346,,grade2,track,
1322331347,,grade2,track,
1322331348,,grade3,track,
1322331349,,grade3,track,
1322331350,,grade2,track,
1322331352,,grade2,track,
1322331353,,grade3,track,
1322331354,,grade3,track,
1322331355,,grade2,track,
1322331356,,grade2,track,
1322331358,,grade2,track,
1322331359,,grade2,track,
1322331360,,grade3,track,
1322331361,,grade3,track,
1322331362,,grade3,track,
1322331363,,grade3,track,
1322331364,,grade2,track,
1322331365,,grade3,track,
1322331366,,grade3,track,
1322331367,,grade2,track,
1322331368,,grade3,track,
1322331370,,grade2,track,
1322331371,,grade2,track,
1322331372,,grade2,track,
1322331373,,grade2,track,
1322331374,,grade3,track,
1322331376,,grade3,track,
1322331377,,grade3,track,
1322331378,,grade3,track,
1322331380,,grade3,track,
1322331381,,grade3,track,
1322331382,,grade3,track,
1322331383,,grade3,track,
1322331385,,grade3,track,
1322331386,,grade3,track,
1322331387,,grade3,track,
1322331388,,grade2,track,
1322331389,,grade2,track,
1322331390,,grade2,track,
1322331391,,grade2,track,
1322331392,,grade2,track,
1322331393,,grade3,track,
1322331395,,grade2,track,
1322331396,,grade2,track,
1322331397,,grade2,track,
1322331398,,grade2,track,
1322331399,,grade2,track,
1322331400,,grade2,track,
1322331401,,grade2,track,
1322331402,,grade2,track,
1322331403,,grade2,track,
1322331404,,grade3,track,
1322331405,,grade3,track,
1322331406,,grade3,track,
1322331407,,grade3,track,
1322331408,,grade3,track,
1322331409,,grade2,track,
1322331410,,grade2,track,
1322331411,,grade3,track,
1322331412,,grade3,track,
1322331413,,grade4,track,
1322331416,,grade3,track,
1322331417,,grade3,track,
1322331418,,grade3,track,
1322331419,,grade3,track,
1322331420,,grade3,track,
1322331422,,grade2,track,
1322331439,,grade2,track,
1322331440,,grade3,track,
1322331441,,grade3,track,
1322331442,,grade3,track,
1322331443,,grade3,track,
1322331444,,grade3,track,
1322331445,,grade3,track,
1322331446,,grade2,track,
1322331447,,grade3,track,
1322331448,,grade3,track,
1322331449,,grade3,track,
1322331450,,grade3,track,
1322331451,,grade3,track,
1322331453,,grade3,track,
1322331454,,grade3,track,
1322331455,,grade2,track,
1322331456,,grade2,track,
1322331457,,grade3,track,
1322331458,,grade3,track,
1322331459,,grade2,track,
1322331488,,grade3,track,
1322331489,,grade3,track,
1322331501,,grade3,track,
1322331511,,grade4,track,
1322331514,,grade2,track,
1322331522,,grade3,track,
1322331523,,grade3,track,
1322331539,,grade2,track,
1322331540,,grade2,track,
1322331541,,grade3,track,
1322331548,,grade3,track,
1322331549,,grade4,track,
1322331550,,grade4,track,
1322331551,,grade4,track,
1322331552,,grade4,track,
1322331554,,grade4,track,
1322331555,,grade4,track,
1322331556,,grade4,track,
1322331557,,grade4,track,
1322331559,,grade4,track,
1322331632,,grade3,track,
1322331690,,grade3,track,
1322331691,,grade3,track,
1322331699,,grade3,track,
1322331701,,grade3,track,
1322331741,,grade3,track,
1322331742,,grade3,track,
1322331743,,grade3,track,
1322331744,,grade3,track,
1322331745,,grade3,track,
1322331750,,grade4,track,
1322331751,,grade2,track,
1322331752,,grade3,track,
1322331753,,grade3,track,
1322331754,,grade2,track,
1322331755,,grade4,track,
1322331757,,grade4,track,
1322331760,,grade4,track,
1322331761,,grade3,track,
1322331764,,grade4,track,
1322331766,,grade3,track,
1322331775,,grade3,track,
1322331776,,grade3,track,
1322331781,,grade3,track,
1322331783,,grade3,track,
1322331784,,grade3,track,
1322331785,,grade3,track,
1322331787,,grade4,track,
1322331789,,grade3,track,
1322331792,,grade3,track,
1322331793,,grade3,track,
1322331794,,grade3,track,
1322331798,,grade2,track,
1322331807,,grade3,track,
1322331808,,grade3,track,
1322331809,,grade3,track,
1322331810,,grade2,track,
1322331811,,grade2,track,
1322331812,,grade2,track,
1322331816,,grade3,track,
1322331817,,grade3,track,
1322331822,,grade4,track,
1322331823,,grade3,track,
1322331828,,grade3,track,
1322331829,,grade3,track,
1322331832,,grade2,track,
1322476332,stone,,path,
1322497387,unpaved,,track,
1322990518,compacted,,service,
1323051333,,grade2,track,
1323146452,unpaved,,service,
1323151696,,grade4,track,
1323183244,unpaved,,service,
1323237923,fine_gravel,,pedestrian,
1323237924,fine_gravel,,pedestrian,
1323237925,fine_gravel,,pedestrian,
1323237926,fine_gravel,,pedestrian,
1323288777,stepping_stones,,footway,
1323288778,stepping_stones,,footway,
1323288804,compacted,,service,
1323352402,fine_gravel,,service,
1323352408,fine_gravel,,path,
1323352409,fine_gravel,,path,
1323352411,fine_gravel,,service,
1323352412,fine_gravel,,service,
1323352418,fine_gravel,,service,
1323352419,fine_gravel,,path,
1323352422,fine_gravel,,service,
1323352426,unpaved,,path,
1323352427,fine_gravel,,service,
1323352431,fine_gravel,,service,
1323352441,fine_gravel,,unclassified,
1323370664,unpaved,,service,
1323370847,stone,,steps,
1323375923,gravel,,path,
1323387488,unpaved,,residential,
1323401954,dirt,,path,
1323441031,unpaved,,track,
1323442482,unpaved,,track,
1323464361,unpaved,,service,
1323464370,unpaved,,service,
1323466124,unpaved,,residential,
1323466125,unpaved,,residential,
1323584114,,grade2,track,
1323594102,ground,,residential,
1323598165,unpaved,,track,
1323598167,unpaved,,track,
1323646048,gravel,,secondary,鞍掛八木向線
1323656249,sand,,footway,
1323720634,fine_gravel,,service,
1323720636,dirt,grade3,track,
1323720638,dirt,grade3,track,
1323720639,dirt,grade3,track,
1323775863,wood,,footway,
1323775910,fine_gravel,,footway,
1323775915,gravel,,footway,
1323775945,fine_gravel,,footway,
1323775946,gravel,,footway,
1323781686,unpaved,,track,
1323813710,unpaved,,path,
1323838477,unpaved,,track,
1323986322,unpaved,,secondary,浅野山東線
1324063703,dirt,,path,Taki Tech
1324064221,dirt,,path,Shogun Link
1324070805,dirt,,path,Cruz Control
1324070806,dirt,,path,Cruz Control
1324070807,dirt,,path,Chon Mage Link
1324089794,dirt,,path,
1324114728,wood,,pedestrian,
1324274953,dirt,,path,Mana Taki
1324292414,dirt,,steps,
1324292461,dirt,,steps,
1324292462,dirt,,path,
1324292463,dirt,,steps,
1324292464,dirt,,path,
1324292466,dirt,,footway,
1324292474,unpaved,,steps,男坂
1324292475,unpaved,,path,男坂
1324292476,pebblestone,,footway,馬場道
1324292482,dirt,,footway,
1324292488,dirt,,path,
1324292489,dirt,,path,
1324292512,unpaved,,track,
1324292522,unpaved,,steps,
1324298731,gravel,,residential,
1324314074,unpaved,,path,
1324314075,dirt,,path,Kamiwaza
1324314076,dirt,,path,Kuro Obi
1324314077,dirt,,path,Kaikan
1324317316,unpaved,,secondary,檜倉山東線
1324356777,unpaved,,track,
1324506540,dirt,,path,
1324526720,dirt,grade5,track,
1324608931,dirt,,path,Key Path
1324608932,dirt,,path,Kings High
1324616936,ground,,path,Kumano Kodo Trail
1324616937,rock,,footway,Kumano Kodo Trail
1324616938,rock,,footway,Kumano Kodo Trail
1324618367,unpaved,,track,
1324619533,compacted,,service,
1324621583,unpaved,,track,
1324621584,unpaved,,track,
1324686663,unpaved,,service,
1324726409,unpaved,,track,
1324727251,unpaved,,track,
1324977141,unpaved,,service,
1324977143,unpaved,,service,
1324983674,,grade2,track,
1324983935,,grade3,track,
1325179685,unpaved,,residential,
1325179698,unpaved,,service,
1325553777,fine_gravel,,service,
1325553785,unpaved,,service,
1325553786,fine_gravel,,service,
1325594379,unpaved,,service,
1325594380,unpaved,,service,
1326094137,unpaved,grade2,track,大和大西線
1326094138,unpaved,grade2,track,大和大西線
1326136480,gravel,,residential,
1326183743,dirt,,footway,
1326183744,dirt,,service,
1326183745,dirt,,footway,
1326190060,unpaved,grade4,track,
1326190061,unpaved,,service,
1326190062,unpaved,grade4,track,
1326190064,unpaved,grade4,track,
1326190065,unpaved,grade4,track,
1326190066,unpaved,grade4,track,
1326190067,unpaved,grade4,track,
1326190068,unpaved,grade4,track,
1326190069,unpaved,grade4,track,
1326190397,unpaved,grade5,track,
1326190398,unpaved,grade5,track,
1326190399,unpaved,grade5,track,
1326190400,unpaved,grade2,track,
1326213174,unpaved,,track,
1326225662,unpaved,,service,
1326228869,compacted,,service,
1326228870,compacted,,service,
1326246337,unpaved,,track,
1326246344,unpaved,,track,
1326433340,gravel,grade2,track,
1326433341,ground,grade5,track,
1326445257,ground,,path,
1326488826,unpaved,,steps,
1327132244,ground,grade5,track,
1327132245,ground,grade5,track,
1327132246,ground,grade5,track,
1327138827,gravel,grade3,track,
1327141204,unpaved,,secondary,西新宿上郡線
1327157100,grass_paver,,footway,
1327181796,dirt,,path,
1327286139,compacted,,service,
1327286169,compacted,,service,
1327286173,compacted,,service,
1327286183,compacted,,service,
1327286194,compacted,,service,
1327338490,unpaved,,service,
1327394961,unpaved,,track,
1327394971,unpaved,,track,
1327444015,compacted,,service,
1327447678,fine_gravel,,unclassified,
1327451033,gravel,,track,
1327451269,compacted,,service,
1327452417,gravel,,service,
1327452418,gravel,,service,
1327452430,gravel,,service,
1327452439,gravel,,service,
1327452440,ground,,service,
1327478205,unpaved,,service,
1327652345,unpaved,,service,
1327697236,unpaved,,residential,
1327698189,dirt,,path,二児山遊歩道
1327763253,unpaved,,track,
1327763254,unpaved,,track,
1327767146,unpaved,,track,
1327776671,unpaved,,track,
1327776673,unpaved,,track,
1327798131,unpaved,,secondary,多賀相生線
1327798132,unpaved,,secondary,多賀相生線
1327816529,fine_gravel,,service,
1327816530,fine_gravel,,service,
1327816531,fine_gravel,,service,
1327855933,unpaved,,residential,
1327865939,unpaved,,track,
1327887464,ground,,path,
1327911128,unpaved,,footway,
1328023367,unpaved,,unclassified,
1328023370,unpaved,,construction,醍醐大津線
1328044114,unpaved,,path,
1328089696,unpaved,,track,
1328089697,unpaved,,track,
1328104461,compacted,,service,
1328368403,unpaved,,track,
1328373898,unpaved,,residential,
1328376476,unpaved,,service,
1328378817,sand,,footway,
1328378818,sand,,footway,
1328378819,sand,,footway,
1328391845,gravel,,footway,
1328481689,dirt,,service,
1328508714,dirt,,path,
1328525855,unpaved,,residential,
1328548657,wood,,path,
1328548658,wood,,path,
1328659582,grass,,escape,
1328678989,grass,grade4,track,
1328703183,unpaved,,track,
1328703833,unpaved,,path,
1328705678,unpaved,,track,
1328728542,ground,,path,
1328729324,dirt,,path,
1328740245,unpaved,,track,
1328740617,gravel,,service,
1328740681,gravel,,cycleway,
1328813187,unpaved,,track,
1328839322,unpaved,,footway,
1328841839,gravel,,residential,
1328868498,wood,,path,土橋
1328929060,unpaved,,secondary,永留豊岡線
1328947079,unpaved,,secondary,町分久美浜線
1328947080,unpaved,,secondary,町分久美浜線
1328985385,unpaved,,raceway,宇和島オートランド
1328995802,,grade4,track,
1328998268,compacted,,footway,
1328999630,,grade2,track,
1329003514,,grade2,track,
1329049748,unpaved,,path,
1329049757,unpaved,,track,
1329096656,unpaved,,path,
1329096663,unpaved,,path,
1329096679,unpaved,,track,
1329123291,,grade3,track,
1329123292,,grade3,track,
1329123293,,grade3,track,
1329123297,,grade3,track,
1329123298,,grade3,track,
1329123311,,grade3,track,
1329123321,,grade3,track,
1329123322,,grade3,track,
1329123323,,grade2,track,
1329123387,,grade3,track,
1329123388,,grade4,track,
1329123394,,grade3,track,
1329123396,,grade3,track,
1329123400,,grade3,track,
1329123415,,grade3,track,
1329123416,,grade3,track,
1329123417,,grade3,track,
1329123418,,grade3,track,
1329123419,,grade3,track,
1329123420,,grade3,track,
1329123421,,grade3,track,
1329123422,,grade3,track,
1329123423,,grade3,track,
1329123424,,grade3,track,
1329123433,,grade3,track,
1329123434,,grade2,track,
1329123442,,grade3,track,
